District,Market Name,Variety,Modal Price (Rs./Quintal),Year,Month,Rainfall_Minus1,Rainfall_Minus2,Rainfall_Minus3,Total_Rainfall_3Months,Area_Hectare,Yield_TonnePerHectare
Belagavi,Belgaum,Pusa-Red,2700,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2700,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2700,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1500,2023,6,32.34,12.14,0.05,44.53,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,1500,2023,6,32.34,12.14,0.05,44.53,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,1500,2023,6,32.34,12.14,0.05,44.53,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,1500,2023,6,32.34,12.14,0.05,44.53,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,1500,2023,6,32.34,12.14,0.05,44.53,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,1800,2020,3,0.0,0.23,2.28,2.51,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1800,2020,3,0.0,0.23,2.28,2.51,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1800,2020,3,0.0,0.23,2.28,2.51,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2900,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2900,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2900,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2900,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2900,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2900,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2700,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2700,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2700,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1800,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1800,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1800,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1800,2024,1,0.82,30.76,37.2,68.78,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1800,2024,3,0.0,3.1,0.82,3.92,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1800,2024,3,0.0,3.1,0.82,3.92,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1800,2024,3,0.0,3.1,0.82,3.92,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1800,2023,12,30.76,37.2,198.56,266.52,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,1850,2024,2,3.1,0.82,30.76,34.68,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1850,2024,2,3.1,0.82,30.76,34.68,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2000,2022,8,509.97,257.24,68.26,835.47,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,8,509.97,257.24,68.26,835.47,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,8,509.97,257.24,68.26,835.47,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,8,509.97,257.24,68.26,835.47,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,8,509.97,257.24,68.26,835.47,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2000,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2000,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2000,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2000,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2000,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2000,2022,7,257.24,68.26,50.03,375.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2000,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1850,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1850,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1850,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2000,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2000,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2000,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2000,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2000,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2000,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2000,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2300,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2300,2024,5,47.02,0.21,0.0,47.23,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2000,2023,10,198.56,99.44,715.38,1013.38,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2300,2024,2,3.1,0.82,30.76,34.68,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2300,2024,2,3.1,0.82,30.76,34.68,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2300,2024,2,3.1,0.82,30.76,34.68,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2200,2021,3,9.35,9.55,2.62,21.52,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,3,9.35,9.55,2.62,21.52,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2400,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2400,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2400,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2500,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2500,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2020,3,0.0,0.23,2.28,2.51,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2500,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2020,3,0.0,0.23,2.28,2.51,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2500,2020,3,0.0,0.23,2.28,2.51,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2700,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2700,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2700,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2850,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2850,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2850,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2300,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2300,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2300,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2800,2021,2,9.55,2.62,0.3,12.470000000000002,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2021,2,9.55,2.62,0.3,12.470000000000002,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2800,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2800,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2850,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2850,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2850,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2900,2024,7,368.08,76.21,47.02,491.31,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2900,2024,7,368.08,76.21,47.02,491.31,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2900,2024,7,368.08,76.21,47.02,491.31,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2021,1,2.62,0.3,252.1,255.02,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2800,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2850,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2850,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2850,2022,2,0.23,63.67,87.11,151.01,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,3000,2025,1,8.83,6.35,325.1,340.28000000000003,8319.59,9825.74
Belagavi,Belgaum,Pusa-Red,3000,2025,1,8.83,6.35,325.1,340.28000000000003,8319.59,9825.74
Belagavi,Belgaum,Pusa-Red,3000,2025,1,8.83,6.35,325.1,340.28000000000003,8319.59,9825.74
Belagavi,Belgaum,Pusa-Red,3000,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,3000,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,3000,2024,6,76.21,47.02,0.21,123.43999999999998,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,3000,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3000,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3000,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,4500,2024,12,6.35,325.1,291.38,622.83,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,4500,2024,12,6.35,325.1,291.38,622.83,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,4500,2024,12,6.35,325.1,291.38,622.83,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1950,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2150,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2150,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1800,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1800,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,9,130.63,693.98,500.07,1324.68,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1900,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1900,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1900,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,6,247.17,30.21,2.34,279.72,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,1950,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1950,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1950,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2250,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2250,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2250,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2000,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2000,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2000,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2000,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2000,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2150,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2150,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2100,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,8,693.98,500.07,247.17,1441.22,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2100,2021,7,500.07,247.17,30.21,777.45,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2250,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2250,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2250,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2250,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2250,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2250,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2300,2019,9,822.13,536.71,251.3,1610.14,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2300,2019,9,822.13,536.71,251.3,1610.14,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2300,2019,9,822.13,536.71,251.3,1610.14,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2650,2020,3,0.0,0.23,2.28,2.51,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3000,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3000,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3000,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3000,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3000,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3200,2020,11,252.1,375.14,618.2,1245.44,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3200,2020,11,252.1,375.14,618.2,1245.44,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3200,2020,11,252.1,375.14,618.2,1245.44,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,3200,2020,11,252.1,375.14,618.2,1245.44,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2200,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2200,2020,2,0.23,2.28,14.81,17.32,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2350,2019,9,822.13,536.71,251.3,1610.14,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2350,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2800,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2800,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2800,2020,12,0.3,252.1,375.14,627.54,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,2350,2019,9,822.13,536.71,251.3,1610.14,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2550,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2550,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2550,2019,8,536.71,251.3,3.8,791.81,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2300,2023,9,99.44,715.38,129.46,944.28,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2400,2019,10,329.51,822.13,536.71,1688.35,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2500,2023,10,198.56,99.44,715.38,1013.38,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2350,2019,9,822.13,536.71,251.3,1610.14,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2350,2019,9,822.13,536.71,251.3,1610.14,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2500,2021,3,9.35,9.55,2.62,21.52,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2021,3,9.35,9.55,2.62,21.52,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2021,3,9.35,9.55,2.62,21.52,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2700,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2700,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2700,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,2700,2023,8,715.38,129.46,32.34,877.1800000000001,8181.04,10298.4
Belagavi,Belgaum,Pusa-Red,3000,2024,8,937.57,368.08,76.21,1381.86,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,3000,2024,8,937.57,368.08,76.21,1381.86,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,3000,2024,8,937.57,368.08,76.21,1381.86,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,3000,2024,8,937.57,368.08,76.21,1381.86,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,3000,2024,8,937.57,368.08,76.21,1381.86,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,3000,2024,8,937.57,368.08,76.21,1381.86,8878.67,9843.13
