District,Market Name,Variety,Modal Price (Rs./Quintal),Year,Month,Rainfall_Minus1,Rainfall_Minus2,Rainfall_Minus3,Total_Rainfall_3Months,Area_Hectare,Yield_TonnePerHectare
Bellary,Kottur,GCH,3215,2020,5,40.2,1.24,0.0,41.440000000000005,35391.49,478.42
Bellary,Kottur,GCH,5420,2023,12,48.6,1.55,91.5,141.65,33948.86,489.42
Bellary,Kottur,GCH,7615,2022,7,103.5,115.94,30.0,249.44,34846.24,497.37
Bellary,Kottur,GCH,3829,2020,6,68.2,40.2,1.24,109.64,35391.49,478.42
Bellary,Kottur,GCH,5261,2018,11,28.83,71.4,39.99,140.22,34314.85,489.73
Bellary,Kottur,GCH,4174,2020,10,242.4,57.35,212.35,512.1,35391.49,478.42
Bellary,Kottur,GCH,10885,2022,4,1.86,0.0,2.79,4.65,34846.24,497.37
Bellary,Kottur,GCH,3434,2020,6,68.2,40.2,1.24,109.64,35391.49,478.42
Bellary,Kottur,GCH,7801,2022,6,115.94,30.0,1.86,147.8,34846.24,497.37
Bellary,Kottur,GCH,3711,2020,6,68.2,40.2,1.24,109.64,35391.49,478.42
Bellary,Kottur,GCH,3296,2020,4,1.24,0.0,0.62,1.86,35391.49,478.42
Bellary,Kottur,GCH,5227,2023,6,48.36,51.6,5.27,105.23,33948.86,489.42
Bellary,Kottur,GCH,3639,2020,6,68.2,40.2,1.24,109.64,35391.49,478.42
Bellary,Kottur,GCH,4906,2021,1,7.75,26.7,148.8,183.25,34272.51,485.08
Bellary,Kottur,GCH,7223,2022,11,121.52,145.8,166.78,434.1,34846.24,497.37
Bellary,Kottur,GCH,3320,2020,4,1.24,0.0,0.62,1.86,35391.49,478.42
Bellary,Kottur,GCH,3316,2020,5,40.2,1.24,0.0,41.440000000000005,35391.49,478.42
Bellary,Kottur,GCH,7284,2021,10,42.9,70.06,121.21,234.17,34272.51,485.08
Bellary,Kottur,GCH,7916,2022,3,0.0,2.79,3.1,5.890000000000001,34846.24,497.37
Bellary,Kottur,GCH,7179,2022,6,115.94,30.0,1.86,147.8,34846.24,497.37
Bellary,Kottur,GCH,4134,2020,6,68.2,40.2,1.24,109.64,35391.49,478.42
Bellary,Kottur,GCH,4701,2019,9,113.46,41.85,48.6,203.91,34761.81,482.87
Bellary,Kottur,GCH,4590,2018,7,67.5,40.92,16.2,124.62,34314.85,489.73
Bellary,Kottur,GCH,5525,2019,4,0.62,0.84,7.13,8.59,34761.81,482.87
Bellary,Kottur,GCH,5606,2024,11,171.12,73.5,168.02,412.64,35323.45,475.69
Bellary,Kottur,GCH,5350,2024,12,6.9,171.12,73.5,251.52,35323.45,475.69
Bellary,Kottur,GCH,4266,2019,12,17.4,162.13,181.8,361.33,34761.81,482.87
Bellary,Kottur,GCH,4939,2019,2,7.13,0.0,4.2,11.33,34761.81,482.87
Bellary,Kottur,GCH,4030,2020,6,68.2,40.2,1.24,109.64,35391.49,478.42
Bellary,Kottur,GCH,4229,2020,9,57.35,212.35,81.9,351.6,35391.49,478.42
Bellary,Kottur,GCH,3752,2020,7,81.9,68.2,40.2,190.3,35391.49,478.42
Bellary,Kottur,GCH,4167,2020,9,57.35,212.35,81.9,351.6,35391.49,478.42
Bellary,Kottur,GCH,3450,2020,6,68.2,40.2,1.24,109.64,35391.49,478.42
Bellary,Kottur,GCH,3863,2020,7,81.9,68.2,40.2,190.3,35391.49,478.42
Bellary,Kottur,GCH,5413,2021,1,7.75,26.7,148.8,183.25,34272.51,485.08
Bellary,Kottur,GCH,7416,2021,10,42.9,70.06,121.21,234.17,34272.51,485.08
Bellary,Kottur,GCH,11082,2022,4,1.86,0.0,2.79,4.65,34846.24,497.37
Bellary,Kottur,GCH,4284,2020,9,57.35,212.35,81.9,351.6,35391.49,478.42
Bellary,Kottur,GCH,6293,2023,10,91.5,33.17,103.23,227.9,33948.86,489.42
Bellary,Kottur,GCH,7539,2022,12,14.4,121.52,145.8,281.72,34846.24,497.37
Bellary,Kottur,GCH,3637,2020,8,212.35,81.9,68.2,362.45,35391.49,478.42
Bellary,Kottur,GCH,4384,2020,1,13.02,17.4,162.13,192.55,35391.49,478.42
Bellary,Kottur,GCH,5090,2019,1,0.0,4.2,28.83,33.03,34761.81,482.87
Bellary,Kottur,GCH,5162,2025,1,21.08,6.9,171.12,199.1,35376.41,479.33
Bellary,Kottur,GCH,7097,2022,1,3.1,135.9,124.31,263.31,34846.24,497.37
Bellary,Kottur,GCH,4132,2020,9,57.35,212.35,81.9,351.6,35391.49,478.42
Bellary,Kottur,GCH,6471,2021,11,124.31,42.9,70.06,237.27,34272.51,485.08
Bellary,Kottur,GCH,4817,2020,12,26.7,148.8,242.4,417.9,35391.49,478.42
Bellary,Kottur,GCH,3755,2020,8,212.35,81.9,68.2,362.45,35391.49,478.42
Bellary,Kottur,GCH,5288,2021,1,7.75,26.7,148.8,183.25,34272.51,485.08
Bellary,Kottur,GCH,4254,2020,9,57.35,212.35,81.9,351.6,35391.49,478.42
Bellary,Kottur,GCH,7261,2022,1,3.1,135.9,124.31,263.31,34846.24,497.37
Bellary,Kottur,GCH,5337,2019,9,113.46,41.85,48.6,203.91,34761.81,482.87
Bellary,Kottur,GCH,9004,2022,5,30.0,1.86,0.0,31.86,34846.24,497.37
Bellary,Kottur,GCH,6589,2023,2,0.0,32.24,14.4,46.64,33948.86,489.42
Bellary,Kottur,GCH,5238,2019,10,181.8,113.46,41.85,337.11,34761.81,482.87
Bellary,Kottur,GCH,9960,2022,4,1.86,0.0,2.79,4.65,34846.24,497.37
Bellary,Kottur,GCH,6194,2023,10,91.5,33.17,103.23,227.9,33948.86,489.42
Bellary,Kottur,GCH,6425,2021,9,70.06,121.21,123.9,315.17,34272.51,485.08
Bellary,Kottur,GCH,5253,2021,4,0.0,18.2,37.82,56.02,34272.51,485.08
Bellary,Kottur,GCH,3804,2020,3,0.0,0.62,13.02,13.64,35391.49,478.42
Bellary,Kottur,GCH,5110,2019,1,0.0,4.2,28.83,33.03,34761.81,482.87
Bellary,Kottur,GCH,6309,2022,1,3.1,135.9,124.31,263.31,34846.24,497.37
Bellary,Kottur,GCH,5160,2019,9,113.46,41.85,48.6,203.91,34761.81,482.87
Bellary,Kottur,GCH,4765,2019,2,7.13,0.0,4.2,11.33,34761.81,482.87
Bellary,Kottur,GCH,5020,2023,6,48.36,51.6,5.27,105.23,33948.86,489.42
Bellary,Kottur,GCH,7100,2022,12,14.4,121.52,145.8,281.72,34846.24,497.37
Bellary,Kottur,GCH,5256,2021,4,0.0,18.2,37.82,56.02,34272.51,485.08
Bellary,Kottur,GCH,4475,2020,10,242.4,57.35,212.35,512.1,35391.49,478.42
Bellary,Kottur,GCH,5469,2021,2,37.82,7.75,26.7,72.27,34272.51,485.08
Bellary,Kottur,GCH,5207,2019,1,0.0,4.2,28.83,33.03,34761.81,482.87
Bellary,Kottur,GCH,5211,2019,1,0.0,4.2,28.83,33.03,34761.81,482.87
Bellary,Kottur,GCH,5370,2021,3,18.2,37.82,7.75,63.77,34272.51,485.08
Bellary,Kottur,GCH,5491,2021,1,7.75,26.7,148.8,183.25,34272.51,485.08
Bellary,Kottur,GCH,6239,2023,12,48.6,1.55,91.5,141.65,33948.86,489.42
Bellary,Kottur,GCH,6347,2023,9,33.17,103.23,36.6,173.0,33948.86,489.42
Bellary,Kottur,GCH,6632,2021,12,135.9,124.31,42.9,303.11,34272.51,485.08
Bellary,Kottur,GCH,8470,2022,9,166.78,104.47,103.5,374.75,34846.24,497.37
Bellary,Kottur,GCH,9629,2022,3,0.0,2.79,3.1,5.890000000000001,34846.24,497.37
Bellary,Kottur,GCH,5374,2021,3,18.2,37.82,7.75,63.77,34272.51,485.08
Bellary,Kottur,GCH,5616,2018,11,28.83,71.4,39.99,140.22,34314.85,489.73
Bellary,Kottur,GCH,7070,2022,9,166.78,104.47,103.5,374.75,34846.24,497.37
Bellary,Kottur,GCH,4636,2019,5,21.6,0.62,0.84,23.06,34761.81,482.87
Bellary,Kottur,GCH,10339,2022,4,1.86,0.0,2.79,4.65,34846.24,497.37
Bellary,Kottur,GCH,5146,2021,1,7.75,26.7,148.8,183.25,34272.51,485.08
Bellary,Kottur,GCH,8346,2022,9,166.78,104.47,103.5,374.75,34846.24,497.37
Bellary,Kottur,GCH,8738,2022,8,104.47,103.5,115.94,323.91,34846.24,497.37
Bellary,Kottur,GCH,4793,2020,12,26.7,148.8,242.4,417.9,35391.49,478.42
Bellary,Kottur,GCH,6997,2023,1,32.24,14.4,121.52,168.16,33948.86,489.42
Bellary,Kottur,GCH,5305,2021,4,0.0,18.2,37.82,56.02,34272.51,485.08
Bellary,Kottur,GCH,5157,2024,12,6.9,171.12,73.5,251.52,35323.45,475.69
Bellary,Kottur,GCH,6330,2023,4,5.27,0.0,0.0,5.27,33948.86,489.42
Bellary,Kottur,GCH,6183,2024,9,168.02,59.21,109.5,336.73,35323.45,475.69
Bellary,Kottur,GCH,6452,2021,9,70.06,121.21,123.9,315.17,34272.51,485.08
Bellary,Kottur,GCH,5442,2021,3,18.2,37.82,7.75,63.77,34272.51,485.08
Bellary,Kottur,GCH,5079,2020,11,148.8,242.4,57.35,448.55000000000007,35391.49,478.42
Bellary,Kottur,GCH,5341,2018,10,71.4,39.99,22.94,134.33,34314.85,489.73
Bellary,Kottur,GCH,7755,2021,10,42.9,70.06,121.21,234.17,34272.51,485.08
Bellary,Kottur,GCH,6048,2023,10,91.5,33.17,103.23,227.9,33948.86,489.42
Bellary,Kottur,GCH,8712,2022,3,0.0,2.79,3.1,5.890000000000001,34846.24,497.37
Bellary,Kottur,GCH,5340,2021,1,7.75,26.7,148.8,183.25,34272.51,485.08
Bellary,Kottur,GCH,5287,2018,10,71.4,39.99,22.94,134.33,34314.85,489.73
Bellary,Kottur,GCH,6158,2023,3,0.0,0.0,32.24,32.24,33948.86,489.42
Bellary,Kottur,GCH,9643,2022,3,0.0,2.79,3.1,5.890000000000001,34846.24,497.37
Bellary,Kottur,GCH,5473,2018,11,28.83,71.4,39.99,140.22,34314.85,489.73
Bellary,Kottur,GCH,4609,2019,5,21.6,0.62,0.84,23.06,34761.81,482.87
Bellary,Kottur,GCH,4938,2019,5,21.6,0.62,0.84,23.06,34761.81,482.87
Bellary,Kottur,GCH,5663,2024,10,73.5,168.02,59.21,300.73,35323.45,475.69
Bellary,Kottur,GCH,6975,2024,9,168.02,59.21,109.5,336.73,35323.45,475.69
Bellary,Kottur,GCH,4890,2021,4,0.0,18.2,37.82,56.02,34272.51,485.08
Bellary,Kottur,GCH,5063,2019,1,0.0,4.2,28.83,33.03,34761.81,482.87
Bellary,Kottur,GCH,5467,2019,4,0.62,0.84,7.13,8.59,34761.81,482.87
Bellary,Kottur,GCH,4434,2020,9,57.35,212.35,81.9,351.6,35391.49,478.42
Bellary,Kottur,GCH,5090,2018,12,4.2,28.83,71.4,104.43,34314.85,489.73
Bellary,Kottur,GCH,9311,2022,8,104.47,103.5,115.94,323.91,34846.24,497.37
Bellary,Kottur,GCH,5096,2024,12,6.9,171.12,73.5,251.52,35323.45,475.69
Bellary,Kottur,GCH,10177,2022,8,104.47,103.5,115.94,323.91,34846.24,497.37
Bellary,Kottur,GCH,9712,2022,9,166.78,104.47,103.5,374.75,34846.24,497.37
Bellary,Kottur,GCH,5226,2024,2,2.48,6.51,48.6,57.59,35323.45,475.69
Bellary,Kottur,GCH,5075,2019,1,0.0,4.2,28.83,33.03,34761.81,482.87
Bellary,Kottur,GCH,5267,2019,1,0.0,4.2,28.83,33.03,34761.81,482.87
Bellary,Kottur,GCH,5279,2018,12,4.2,28.83,71.4,104.43,34314.85,489.73
Bellary,Kottur,GCH,5481,2021,2,37.82,7.75,26.7,72.27,34272.51,485.08
Bellary,Kottur,GCH,5011,2019,8,41.85,48.6,57.66,148.11,34761.81,482.87
Bellary,Kottur,GCH,9606,2022,4,1.86,0.0,2.79,4.65,34846.24,497.37
Bellary,Kottur,GCH,5565,2024,1,6.51,48.6,1.55,56.66,35323.45,475.69
Bellary,Kottur,GCH,5079,2019,9,113.46,41.85,48.6,203.91,34761.81,482.87
Bellary,Kottur,GCH,5491,2021,3,18.2,37.82,7.75,63.77,34272.51,485.08
Bellary,Kottur,GCH,5509,2024,4,0.31,0.0,2.48,2.79,35323.45,475.69
Bellary,Kottur,GCH,5316,2021,4,0.0,18.2,37.82,56.02,34272.51,485.08
Bellary,Kottur,GCH,5277,2019,1,0.0,4.2,28.83,33.03,34761.81,482.87
Bellary,Kottur,GCH,7520,2021,10,42.9,70.06,121.21,234.17,34272.51,485.08
Bellary,Kottur,GCH,5444,2021,3,18.2,37.82,7.75,63.77,34272.51,485.08
Bellary,Kottur,GCH,5386,2025,1,21.08,6.9,171.12,199.1,35376.41,479.33
Bellary,Kottur,GCH,6546,2023,10,91.5,33.17,103.23,227.9,33948.86,489.42
Bellary,Kottur,GCH,5325,2018,9,39.99,22.94,67.5,130.43,34314.85,489.73
Bellary,Kottur,GCH,6054,2023,5,51.6,5.27,0.0,56.870000000000005,33948.86,489.42
Bellary,Kottur,GCH,5155,2019,3,0.84,7.13,0.0,7.97,34761.81,482.87
Bellary,Kottur,GCH,5948,2023,3,0.0,0.0,32.24,32.24,33948.86,489.42
Bellary,Kottur,GCH,5319,2021,4,0.0,18.2,37.82,56.02,34272.51,485.08
Bellary,Kottur,GCH,5122,2024,2,2.48,6.51,48.6,57.59,35323.45,475.69
Bellary,Kottur,GCH,5500,2021,3,18.2,37.82,7.75,63.77,34272.51,485.08
Bellary,Kottur,GCH,5608,2021,7,123.9,62.31,33.6,219.81,34272.51,485.08
Bellary,Kottur,GCH,6014,2023,3,0.0,0.0,32.24,32.24,33948.86,489.42
Bellary,Kottur,GCH,5444,2025,1,21.08,6.9,171.12,199.1,35376.41,479.33
Bellary,Kottur,GCH,4700,2018,7,67.5,40.92,16.2,124.62,34314.85,489.73
Bellary,Kottur,GCH,5020,2018,8,22.94,67.5,40.92,131.36,34314.85,489.73
Bellary,Kottur,GCH,5566,2019,9,113.46,41.85,48.6,203.91,34761.81,482.87
Bellary,Kottur,GCH,5165,2019,8,41.85,48.6,57.66,148.11,34761.81,482.87
Bellary,Kottur,GCH,5334,2021,7,123.9,62.31,33.6,219.81,34272.51,485.08
Bellary,Kottur,GCH,5302,2024,2,2.48,6.51,48.6,57.59,35323.45,475.69
Bellary,Kottur,GCH,5490,2018,12,4.2,28.83,71.4,104.43,34314.85,489.73
Bellary,Kottur,GCH,6148,2023,11,1.55,91.5,33.17,126.22,33948.86,489.42
Bellary,Kottur,GCH,6560,2021,8,121.21,123.9,62.31,307.42,34272.51,485.08
Bellary,Kottur,GCH,5124,2019,9,113.46,41.85,48.6,203.91,34761.81,482.87
Bellary,Kottur,GCH,4864,2018,7,67.5,40.92,16.2,124.62,34314.85,489.73
Bellary,Kottur,GCH,5592,2021,2,37.82,7.75,26.7,72.27,34272.51,485.08
Bellary,Kottur,GCH,6388,2023,8,103.23,36.6,48.36,188.19,33948.86,489.42
Bellary,Kottur,GCH,5980,2023,3,0.0,0.0,32.24,32.24,33948.86,489.42
Bellary,Kottur,GCH,7241,2021,9,70.06,121.21,123.9,315.17,34272.51,485.08
Bellary,Kottur,GCH,12320,2022,5,30.0,1.86,0.0,31.86,34846.24,497.37
Bellary,Kottur,GCH,6079,2023,4,5.27,0.0,0.0,5.27,33948.86,489.42
Bellary,Kottur,GCH,6157,2024,10,73.5,168.02,59.21,300.73,35323.45,475.69
Bellary,Kottur,GCH,8300,2022,10,145.8,166.78,104.47,417.05000000000007,34846.24,497.37
Bellary,Kottur,GCH,5720,2024,12,6.9,171.12,73.5,251.52,35323.45,475.69
Bellary,Kottur,GCH,5233,2019,4,0.62,0.84,7.13,8.59,34761.81,482.87
Bellary,Kottur,GCH,5244,2019,5,21.6,0.62,0.84,23.06,34761.81,482.87
Bellary,Kottur,GCH,5566,2021,2,37.82,7.75,26.7,72.27,34272.51,485.08
Bellary,Kottur,GCH,5278,2023,6,48.36,51.6,5.27,105.23,33948.86,489.42
Bellary,Kottur,GCH,5413,2019,3,0.84,7.13,0.0,7.97,34761.81,482.87
Bellary,Kottur,GCH,5354,2018,12,4.2,28.83,71.4,104.43,34314.85,489.73
Bellary,Kottur,GCH,5110,2019,8,41.85,48.6,57.66,148.11,34761.81,482.87
Bellary,Kottur,GCH,5229,2019,5,21.6,0.62,0.84,23.06,34761.81,482.87
Bellary,Kottur,GCH,5543,2024,4,0.31,0.0,2.48,2.79,35323.45,475.69
Bellary,Kottur,GCH,5784,2019,4,0.62,0.84,7.13,8.59,34761.81,482.87
Bellary,Kottur,GCH,5416,2024,1,6.51,48.6,1.55,56.66,35323.45,475.69
Bellary,Kottur,GCH,5107,2021,6,62.31,33.6,0.0,95.91,34272.51,485.08
Bellary,Kottur,GCH,6298,2024,8,59.21,109.5,105.4,274.11,35323.45,475.69
Bellary,Kottur,GCH,6036,2021,11,124.31,42.9,70.06,237.27,34272.51,485.08
Bellary,Kottur,GCH,7275,2021,12,135.9,124.31,42.9,303.11,34272.51,485.08
Bellary,Kottur,GCH,5001,2021,5,33.6,0.0,18.2,51.8,34272.51,485.08
Bellary,Kottur,GCH,5009,2018,8,22.94,67.5,40.92,131.36,34314.85,489.73
Bellary,Kottur,GCH,8073,2022,3,0.0,2.79,3.1,5.890000000000001,34846.24,497.37
Bellary,Kottur,GCH,5433,2021,4,0.0,18.2,37.82,56.02,34272.51,485.08
Bellary,Kottur,GCH,6245,2023,11,1.55,91.5,33.17,126.22,33948.86,489.42
Bellary,Kottur,GCH,5271,2019,5,21.6,0.62,0.84,23.06,34761.81,482.87
Bellary,Kottur,GCH,5785,2023,6,48.36,51.6,5.27,105.23,33948.86,489.42
Bellary,Kottur,GCH,5894,2023,11,1.55,91.5,33.17,126.22,33948.86,489.42
Bellary,Kottur,GCH,5253,2018,8,22.94,67.5,40.92,131.36,34314.85,489.73
Bellary,Kottur,GCH,5561,2023,12,48.6,1.55,91.5,141.65,33948.86,489.42
Bellary,Kottur,GCH,5489,2019,4,0.62,0.84,7.13,8.59,34761.81,482.87
Bellary,Kottur,GCH,5520,2021,2,37.82,7.75,26.7,72.27,34272.51,485.08
Bellary,Kottur,GCH,5739,2023,12,48.6,1.55,91.5,141.65,33948.86,489.42
Bellary,Kottur,GCH,6226,2023,4,5.27,0.0,0.0,5.27,33948.86,489.42
Bellary,Kottur,GCH,6007,2024,11,171.12,73.5,168.02,412.64,35323.45,475.69
Bellary,Kottur,GCH,5662,2019,4,0.62,0.84,7.13,8.59,34761.81,482.87
Bellary,Kottur,GCH,5427,2018,9,39.99,22.94,67.5,130.43,34314.85,489.73
Bellary,Kottur,GCH,6022,2023,12,48.6,1.55,91.5,141.65,33948.86,489.42
Bellary,Kottur,GCH,6883,2021,8,121.21,123.9,62.31,307.42,34272.51,485.08
Bellary,Kottur,GCH,6188,2023,6,48.36,51.6,5.27,105.23,33948.86,489.42
Bellary,Kottur,GCH,5803,2023,12,48.6,1.55,91.5,141.65,33948.86,489.42
Bellary,Kottur,GCH,5472,2024,1,6.51,48.6,1.55,56.66,35323.45,475.69
Bellary,Kottur,GCH,6212,2023,7,36.6,48.36,51.6,136.56,33948.86,489.42
Bellary,Kottur,GCH,5472,2018,9,39.99,22.94,67.5,130.43,34314.85,489.73
Bellary,Kottur,GCH,5583,2024,1,6.51,48.6,1.55,56.66,35323.45,475.69
Bellary,Kottur,GCH,9003,2022,8,104.47,103.5,115.94,323.91,34846.24,497.37
Bellary,Kottur,GCH,5470,2019,4,0.62,0.84,7.13,8.59,34761.81,482.87
Bellary,Kottur,GCH,5380,2018,8,22.94,67.5,40.92,131.36,34314.85,489.73
Bellary,Kottur,GCH,5849,2025,4,4.03,0.0,0.0,4.03,35376.41,479.33
Bellary,Kottur,GCH,6178,2023,11,1.55,91.5,33.17,126.22,33948.86,489.42
Bellary,Kottur,GCH,5727,2019,4,0.62,0.84,7.13,8.59,34761.81,482.87
Bellary,Kottur,GCH,5755,2025,1,21.08,6.9,171.12,199.1,35376.41,479.33
Bellary,Kottur,GCH,5896,2023,5,51.6,5.27,0.0,56.870000000000005,33948.86,489.42
Bellary,Kottur,GCH,5780,2024,4,0.31,0.0,2.48,2.79,35323.45,475.69
Bellary,Kottur,GCH,6678,2024,9,168.02,59.21,109.5,336.73,35323.45,475.69
Bellary,Kottur,GCH,5906,2021,8,121.21,123.9,62.31,307.42,34272.51,485.08
Bellary,Kottur,GCH,6242,2024,4,0.31,0.0,2.48,2.79,35323.45,475.69
Bellary,Kottur,GCH,5872,2024,2,2.48,6.51,48.6,57.59,35323.45,475.69
Bellary,Kottur,GCH,5789,2021,8,121.21,123.9,62.31,307.42,34272.51,485.08
Bellary,Kottur,GCH,5582,2023,6,48.36,51.6,5.27,105.23,33948.86,489.42
Bellary,Kottur,GCH,6170,2024,10,73.5,168.02,59.21,300.73,35323.45,475.69
Bellary,Kottur,GCH,5861,2024,4,0.31,0.0,2.48,2.79,35323.45,475.69
Bellary,Kottur,GCH,6081,2024,4,0.31,0.0,2.48,2.79,35323.45,475.69
Bellary,Kottur,GCH,6337,2024,3,0.0,2.48,6.51,8.99,35323.45,475.69
Bellary,Kottur,GCH,6195,2023,7,36.6,48.36,51.6,136.56,33948.86,489.42
Bellary,Kottur,GCH,6337,2025,3,0.0,0.0,21.08,21.08,35376.41,479.33
Bellary,Kottur,GCH,6546,2024,9,168.02,59.21,109.5,336.73,35323.45,475.69
Bellary,Kottur,GCH,6315,2023,7,36.6,48.36,51.6,136.56,33948.86,489.42
Bellary,Kottur,GCH,6555,2022,6,115.94,30.0,1.86,147.8,34846.24,497.37
Bellary,Kottur,GCH,6049,2024,7,109.5,105.4,9.0,223.9,35323.45,475.69
Bellary,Kottur,GCH,6001,2021,7,123.9,62.31,33.6,219.81,34272.51,485.08
Bellary,Kottur,GCH,6297,2023,7,36.6,48.36,51.6,136.56,33948.86,489.42
Bellary,Kottur,GCH,7757,2021,10,42.9,70.06,121.21,234.17,34272.51,485.08
Bellary,Kottur,GCH,6417,2023,10,91.5,33.17,103.23,227.9,33948.86,489.42
Bellary,Kottur,GCH,6189,2023,4,5.27,0.0,0.0,5.27,33948.86,489.42
Bellary,Kottur,GCH,6223,2024,10,73.5,168.02,59.21,300.73,35323.45,475.69
Bellary,Kottur,GCH,6190,2025,2,0.0,21.08,6.9,27.98,35376.41,479.33
Bellary,Kottur,GCH,6238,2025,4,4.03,0.0,0.0,4.03,35376.41,479.33
Bellary,Kottur,GCH,6281,2023,4,5.27,0.0,0.0,5.27,33948.86,489.42
Bellary,Kottur,GCH,6071,2024,3,0.0,2.48,6.51,8.99,35323.45,475.69
Bellary,Kottur,GCH,6506,2023,8,103.23,36.6,48.36,188.19,33948.86,489.42
Bellary,Kottur,GCH,6642,2023,10,91.5,33.17,103.23,227.9,33948.86,489.42
Bellary,Kottur,GCH,6372,2024,10,73.5,168.02,59.21,300.73,35323.45,475.69
Bellary,Kottur,GCH,6583,2022,2,2.79,3.1,135.9,141.79000000000002,34846.24,497.37
Bellary,Kottur,GCH,7132,2021,12,135.9,124.31,42.9,303.11,34272.51,485.08
Bellary,Kottur,GCH,6378,2024,10,73.5,168.02,59.21,300.73,35323.45,475.69
Bellary,Kottur,GCH,7834,2022,1,3.1,135.9,124.31,263.31,34846.24,497.37
Bellary,Kottur,GCH,6185,2023,11,1.55,91.5,33.17,126.22,33948.86,489.42
Bellary,Kottur,GCH,6566,2021,8,121.21,123.9,62.31,307.42,34272.51,485.08
Bellary,Kottur,GCH,6401,2024,10,73.5,168.02,59.21,300.73,35323.45,475.69
Bellary,Kottur,GCH,7659,2021,10,42.9,70.06,121.21,234.17,34272.51,485.08
Bellary,Kottur,GCH,8753,2022,9,166.78,104.47,103.5,374.75,34846.24,497.37
Bellary,Kottur,GCH,6867,2021,9,70.06,121.21,123.9,315.17,34272.51,485.08
Bellary,Kottur,GCH,6162,2024,3,0.0,2.48,6.51,8.99,35323.45,475.69
Bellary,Kottur,GCH,7001,2023,2,0.0,32.24,14.4,46.64,33948.86,489.42
Bellary,Kottur,GCH,9759,2022,8,104.47,103.5,115.94,323.91,34846.24,497.37
Bellary,Kottur,GCH,9773,2022,5,30.0,1.86,0.0,31.86,34846.24,497.37
Bellary,Kottur,GCH,7902,2022,2,2.79,3.1,135.9,141.79000000000002,34846.24,497.37
Bellary,Kottur,GCH,6751,2024,9,168.02,59.21,109.5,336.73,35323.45,475.69
Bellary,Kottur,GCH,8017,2022,12,14.4,121.52,145.8,281.72,34846.24,497.37
Bellary,Kottur,GCH,6515,2021,9,70.06,121.21,123.9,315.17,34272.51,485.08
Bellary,Kottur,GCH,8731,2022,6,115.94,30.0,1.86,147.8,34846.24,497.37
Bellary,Kottur,GCH,6438,2022,6,115.94,30.0,1.86,147.8,34846.24,497.37
Bellary,Kottur,GCH,6306,2024,8,59.21,109.5,105.4,274.11,35323.45,475.69
Bellary,Kottur,GCH,6856,2024,9,168.02,59.21,109.5,336.73,35323.45,475.69
Bellary,Kottur,GCH,6374,2023,11,1.55,91.5,33.17,126.22,33948.86,489.42
Bellary,Kottur,GCH,6450,2024,3,0.0,2.48,6.51,8.99,35323.45,475.69
Bellary,Kottur,GCH,7400,2022,7,103.5,115.94,30.0,249.44,34846.24,497.37
Bellary,Kottur,GCH,6425,2024,7,109.5,105.4,9.0,223.9,35323.45,475.69
Bellary,Kottur,GCH,6658,2024,8,59.21,109.5,105.4,274.11,35323.45,475.69
Bellary,Kottur,GCH,6803,2021,9,70.06,121.21,123.9,315.17,34272.51,485.08
Bellary,Kottur,GCH,6619,2024,7,109.5,105.4,9.0,223.9,35323.45,475.69
Bellary,Kottur,GCH,6613,2024,8,59.21,109.5,105.4,274.11,35323.45,475.69
Bellary,Kottur,GCH,7861,2022,2,2.79,3.1,135.9,141.79000000000002,34846.24,497.37
Bellary,Kottur,GCH,8103,2022,7,103.5,115.94,30.0,249.44,34846.24,497.37
Bellary,Kottur,GCH,6831,2021,9,70.06,121.21,123.9,315.17,34272.51,485.08
Bellary,Kottur,GCH,10738,2022,8,104.47,103.5,115.94,323.91,34846.24,497.37
Bellary,Kottur,GCH,7593,2021,9,70.06,121.21,123.9,315.17,34272.51,485.08
Bellary,Kottur,GCH,7879,2022,1,3.1,135.9,124.31,263.31,34846.24,497.37
Bellary,Kottur,GCH,7000,2021,8,121.21,123.9,62.31,307.42,34272.51,485.08
Bellary,Kottur,GCH,9143,2022,9,166.78,104.47,103.5,374.75,34846.24,497.37
Bellary,Kottur,GCH,8514,2022,10,145.8,166.78,104.47,417.05000000000007,34846.24,497.37
Bellary,Kottur,GCH,7229,2021,8,121.21,123.9,62.31,307.42,34272.51,485.08
Bellary,Kottur,GCH,8495,2022,7,103.5,115.94,30.0,249.44,34846.24,497.37
Bellary,Kottur,GCH,10733,2022,5,30.0,1.86,0.0,31.86,34846.24,497.37
Bellary,Kottur,GCH,10989,2022,4,1.86,0.0,2.79,4.65,34846.24,497.37
Bellary,Kottur,GCH,10408,2022,3,0.0,2.79,3.1,5.890000000000001,34846.24,497.37
Bellary,Kottur,GCH,10998,2022,5,30.0,1.86,0.0,31.86,34846.24,497.37
Bellary,Kottur,GCH,9128,2022,8,104.47,103.5,115.94,323.91,34846.24,497.37
Bellary,Kottur,GCH,8561,2022,7,103.5,115.94,30.0,249.44,34846.24,497.37
Bellary,Kottur,GCH,9010,2022,3,0.0,2.79,3.1,5.890000000000001,34846.24,497.37
Bellary,Kottur,GCH,8693,2022,8,104.47,103.5,115.94,323.91,34846.24,497.37
Bellary,Kottur,GCH,10681,2022,5,30.0,1.86,0.0,31.86,34846.24,497.37
Bellary,Kottur,GCH,5761,2025,1,21.08,6.9,171.12,199.1,35376.41,479.33
