District,Market Name,Variety,Modal Price (Rs./Quintal),Year,Month,Rainfall_Minus1,Rainfall_Minus2,Rainfall_Minus3,Total_Rainfall_3Months,Area_Hectare,Yield_TonnePerHectare
Bidar,Basava Kalayana,Soyabeen,6000,2022,11,87.34,196.81,114.08,398.23,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6000,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,5900,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6000,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6000,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6100,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6100,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6150,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6150,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6100,2022,7,77.23,36.76,3.46,117.45,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6100,2021,11,65.97,316.38,119.95,502.3,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6200,2022,7,77.23,36.76,3.46,117.45,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6200,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6300,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6350,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6400,2021,4,0.08,1.09,1.25,2.42,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6500,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6500,2021,4,0.08,1.09,1.25,2.42,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6600,2021,11,65.97,316.38,119.95,502.3,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6750,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,5525,2022,12,0.07,87.34,196.81,284.22,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,5700,2022,11,87.34,196.81,114.08,398.23,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,5721,2021,3,1.09,1.25,0.0,2.34,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,5800,2021,3,1.09,1.25,0.0,2.34,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6250,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6400,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6400,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6400,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6500,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6650,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6500,2021,9,119.95,344.38,160.47,624.8,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6100,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6280,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6200,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6150,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6200,2021,4,0.08,1.09,1.25,2.42,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6250,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6500,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6600,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6800,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6650,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6650,2021,11,65.97,316.38,119.95,502.3,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6850,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6901,2021,9,119.95,344.38,160.47,624.8,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6680,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6000,2021,11,65.97,316.38,119.95,502.3,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6850,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7150,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6300,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6300,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6100,2022,7,77.23,36.76,3.46,117.45,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6250,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6250,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6500,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6650,2021,11,65.97,316.38,119.95,502.3,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6500,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6650,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6650,2021,11,65.97,316.38,119.95,502.3,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6600,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6650,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6700,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6800,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7000,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7100,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7350,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7400,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7400,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7000,2021,9,119.95,344.38,160.47,624.8,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6351,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6800,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6400,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6150,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6250,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6200,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6350,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6351,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6400,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6600,2021,4,0.08,1.09,1.25,2.42,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7100,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6250,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6300,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6290,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6350,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6300,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6400,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6700,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6700,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6800,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6700,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7400,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7050,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6450,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6280,2022,1,0.14,15.67,65.97,81.78,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6351,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6400,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6651,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6425,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6390,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6700,2021,12,15.67,65.97,316.38,398.02,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6469,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6550,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6500,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6490,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6500,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6615,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6521,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6810,2021,4,0.08,1.09,1.25,2.42,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6490,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6800,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6850,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6800,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6900,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7250,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7500,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7800,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8801,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6720,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6800,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6700,2022,2,13.28,0.14,15.67,29.09,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7450,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6900,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6900,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,6900,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7100,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7290,2021,9,119.95,344.38,160.47,624.8,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6882,2022,6,36.76,3.46,0.46,40.68,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7000,2021,6,50.22,19.87,0.08,70.17,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7150,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2021,6,50.22,19.87,0.08,70.17,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2021,4,0.08,1.09,1.25,2.42,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7200,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7400,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,6950,2022,5,3.46,0.46,0.16,4.08,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7271,2021,6,50.22,19.87,0.08,70.17,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7100,2021,6,50.22,19.87,0.08,70.17,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7200,2021,6,50.22,19.87,0.08,70.17,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7300,2021,6,50.22,19.87,0.08,70.17,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7000,2021,4,0.08,1.09,1.25,2.42,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7300,2022,3,0.16,13.28,0.14,13.58,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7400,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7250,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7250,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7200,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7200,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7600,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7600,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7650,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8000,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8500,2021,9,119.95,344.38,160.47,624.8,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8200,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,9500,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7450,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7700,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7300,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7300,2021,6,50.22,19.87,0.08,70.17,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7350,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7381,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7400,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7400,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Basava Kalayana,Soyabeen,7649,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8800,2021,9,119.95,344.38,160.47,624.8,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7900,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7700,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7750,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7800,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,7950,2021,4,0.08,1.09,1.25,2.42,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8400,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8550,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8800,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8751,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,8940,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,9500,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,9681,2021,7,160.47,50.22,19.87,230.56,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,9796,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Basava Kalayana,Soyabeen,9925,2021,8,344.38,160.47,50.22,555.07,199547.26,1324.3
Bidar,Bhalki,Soyabeen,3013,2019,11,116.99,198.39,162.8,478.18,202396.16,1318.28
Bidar,Bhalki,Soyabeen,2900,2018,10,60.64,183.33,94.64,338.61,199793.79,1336.98
Bidar,Bhalki,Soyabeen,2962,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3716,2024,10,274.24,203.29,197.08,674.61,205666.25,1298.67
Bidar,Bhalki,Soyabeen,3800,2024,10,274.24,203.29,197.08,674.61,205666.25,1298.67
Bidar,Bhalki,Soyabeen,3275,2018,6,29.11,21.43,0.33,50.87,199793.79,1336.98
Bidar,Bhalki,Soyabeen,3310,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3550,2020,9,217.39,223.42,167.17,607.9799999999999,206062.37,1306.12
Bidar,Bhalki,Soyabeen,3800,2024,9,203.29,197.08,139.18,539.55,205666.25,1298.67
Bidar,Bhalki,Soyabeen,3625,2019,5,9.03,3.86,0.54,13.43,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3625,2019,5,9.03,3.86,0.54,13.43,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3965,2019,9,162.8,154.07,66.89,383.76,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3660,2020,5,12.34,14.26,1.01,27.610000000000003,206062.37,1306.12
Bidar,Bhalki,Soyabeen,3850,2020,4,14.26,1.01,8.6,23.87,206062.37,1306.12
Bidar,Bhalki,Soyabeen,3950,2020,2,8.6,1.69,3.88,14.169999999999998,206062.37,1306.12
Bidar,Bhalki,Soyabeen,3950,2020,1,1.69,3.88,116.99,122.56,206062.37,1306.12
Bidar,Bhalki,Soyabeen,5222,2021,11,65.97,316.38,119.95,502.3,199547.26,1324.3
Bidar,Bhalki,Soyabeen,6364,2021,5,19.87,0.08,1.09,21.04,199547.26,1324.3
Bidar,Bhalki,Soyabeen,7248,2022,4,0.46,0.16,13.28,13.9,202887.78,1357.84
Bidar,Bhalki,Soyabeen,3362,2019,11,116.99,198.39,162.8,478.18,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3143,2020,10,244.51,217.39,223.42,685.3199999999999,206062.37,1306.12
Bidar,Bhalki,Soyabeen,3591,2019,12,3.88,116.99,198.39,319.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3795,2020,11,144.24,244.51,217.39,606.14,206062.37,1306.12
Bidar,Bhalki,Soyabeen,3049,2019,11,116.99,198.39,162.8,478.18,202396.16,1318.28
Bidar,Bhalki,Soyabeen,2475,2018,7,103.46,29.11,21.43,154.0,199793.79,1336.98
Bidar,Bhalki,Soyabeen,2800,2018,10,60.64,183.33,94.64,338.61,199793.79,1336.98
Bidar,Bhalki,Soyabeen,3077,2019,1,11.74,0.2,18.51,30.450000000000003,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3753,2020,12,2.38,144.24,244.51,391.13,206062.37,1306.12
Bidar,Bhalki,Soyabeen,2750,2018,10,60.64,183.33,94.64,338.61,199793.79,1336.98
Bidar,Bhalki,Soyabeen,3030,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3334,2020,10,244.51,217.39,223.42,685.3199999999999,206062.37,1306.12
Bidar,Bhalki,Soyabeen,2850,2018,10,60.64,183.33,94.64,338.61,199793.79,1336.98
Bidar,Bhalki,Soyabeen,2850,2018,9,183.33,94.64,103.46,381.43,199793.79,1336.98
Bidar,Bhalki,Soyabeen,2955,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3115,2019,11,116.99,198.39,162.8,478.18,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3281,2019,11,116.99,198.39,162.8,478.18,202396.16,1318.28
Bidar,Bhalki,Soyabeen,2850,2018,10,60.64,183.33,94.64,338.61,199793.79,1336.98
Bidar,Bhalki,Soyabeen,3060,2019,11,116.99,198.39,162.8,478.18,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3273,2019,11,116.99,198.39,162.8,478.18,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3139,2020,10,244.51,217.39,223.42,685.3199999999999,206062.37,1306.12
Bidar,Bhalki,Soyabeen,2801,2018,10,60.64,183.33,94.64,338.61,199793.79,1336.98
Bidar,Bhalki,Soyabeen,2810,2018,10,60.64,183.33,94.64,338.61,199793.79,1336.98
Bidar,Bhalki,Soyabeen,2950,2018,10,60.64,183.33,94.64,338.61,199793.79,1336.98
Bidar,Bhalki,Soyabeen,3025,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3602,2020,10,244.51,217.39,223.42,685.3199999999999,206062.37,1306.12
Bidar,Bhalki,Soyabeen,3110,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3000,2018,9,183.33,94.64,103.46,381.43,199793.79,1336.98
Bidar,Bhalki,Soyabeen,2944,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,2990,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,2995,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3068,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3030,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3081,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3429,2020,10,244.51,217.39,223.42,685.3199999999999,206062.37,1306.12
Bidar,Bhalki,Soyabeen,3326,2019,11,116.99,198.39,162.8,478.18,202396.16,1318.28
Bidar,Bhalki,Soyabeen,3009,2019,10,198.39,162.8,154.07,515.26,202396.16,1318.28
